ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\barrier\hellfire_barrier.obj;-1018.9319458007812;-1115.4798583984375;290.9177551269531;-0.46174851059913635;-1.8328479711726686e-7;-9.541229673004636e-8;-0.8870108723640442;2.7014756202697754;Set_$DefaultGlobal;192879
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\barrier\hellfire_barrier.obj;-993.2269897460938;-1188.0648193359375;290.917724609375;-0.46174851059913635;-1.8328479711726686e-7;-9.541229673004636e-8;-0.8870108723640442;2.7014756202697754;Set_$DefaultGlobal;192879
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\barrier\hellfire_barrier.obj;-991.4645385742188;-1143.7593994140625;290.917724609375;0.9063078165054321;8.732626355367756e-8;1.8727237716120726e-7;0.42261821031570435;2.7014756202697754;Set_$DefaultGlobal;192879
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\barrier\hellfire_barrier.obj;-938.5875854492188;-958.7354736328125;290.9176940917969;0.3007057309150696;-1.9706860143742233e-7;6.213521430709079e-8;-0.9537169933319092;2.7014756202697754;Set_$DefaultGlobal;192879
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_typelarge_longchain.obj;-1014.1480102539062;-1052.951904296875;306.2731018066406;0.9990482330322266;-9.013348289954592e-9;2.0643540210585343e-7;-0.04361908137798309;4.095722198486328;Set_$DefaultGlobal;192875
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_typelarge_longchain.obj;-1014.1478881835938;-1077.4547119140625;306.2731018066406;0.9990482330322266;-9.013348289954592e-9;2.0643540210585343e-7;-0.04361908137798309;4.095722198486328;Set_$DefaultGlobal;192875
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_typelarge_longchain.obj;-1014.824462890625;-1030.3765869140625;306.2731018066406;0.9990482330322266;-9.013348289954592e-9;2.0643540210585343e-7;-0.04361908137798309;4.095722198486328;Set_$DefaultGlobal;192875
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_typelarge_longchain.obj;-1014.1480102539062;-1005.8737182617188;306.2731018066406;0.9990482330322266;-9.013348289954592e-9;2.0643540210585343e-7;-0.04361908137798309;4.095722198486328;Set_$DefaultGlobal;192875
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_typelarge_longchain.obj;-1015.4197998046875;-983.2392578125;306.2731018066406;0.9990482330322266;-9.013348289954592e-9;2.0643540210585343e-7;-0.04361908137798309;4.095722198486328;Set_$DefaultGlobal;192875
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_typelarge_longchain.obj;-1015.4197998046875;-958.736572265625;306.2731018066406;0.9990482330322266;-9.013348289954592e-9;2.0643540210585343e-7;-0.04361908137798309;4.095722198486328;Set_$DefaultGlobal;192875
..\..\..\generic\orc\passivedoodads\mugs\orcmug01.obj;-1023.2233276367188;-1076.2340087890625;292.0707092285156;0.8849160671234131;-1.3438202017823642e-7;1.8939999790745787e-7;-0.4657505750656128;0.6535946726799011;Set_$DefaultGlobal;199207
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orccrate06.obj;-1023.3836669921875;-1073.6080322265625;291.1195068359375;0.06129080429673195;-2.316406977342922e-7;-1.653729597705933e-8;-0.9981199502944946;0.7023458480834961;Set_$DefaultGlobal;199097
..\..\..\generic\orc\passivedoodads\bowls\bowlwood02.obj;-1023.0029296875;-1075.622314453125;292.05120849609375;0.6392523050308228;1.5738929448616545e-7;1.7076153824291396e-7;0.7689970135688782;1;Set_$DefaultGlobal;199122
..\..\..\generic\passivedoodads\fish\fishskel02.obj;-1023.1920776367188;-1075.50244140625;292.1819152832031;0.9276413917541504;0.018789859488606453;0.2960243225097656;0.2269315868616104;0.9999998807907104;Set_$DefaultGlobal;199712
..\..\..\generic\orc\passivedoodads\bowls\bowlwood02.obj;-1023.422119140625;-1071.485107421875;292.05120849609375;-0.25858455896377563;-2.1442299669161002e-7;-8.918338068042431e-8;-0.9659886360168457;0.9999998807907104;Set_$DefaultGlobal;199122
..\..\..\generic\orc\passivedoodads\jugs\orcjug01.obj;-1023.9197998046875;-1071.142333984375;292.0687561035156;0.18676257133483887;-2.318757168495722e-7;1.282775041744344e-8;-0.9824050664901733;0.5996731519699097;Set_$DefaultGlobal;199191
..\..\..\generic\tauren\passivedoodads\chairs\taurenlogchair01.obj;-1021.5632934570312;-1073.4193115234375;291.2694091796875;0.056935157626867294;-2.3156634654242225e-7;-1.7547847619425738e-8;-0.9983778595924377;0.9023076891899109;Set_$DefaultGlobal;200393
..\..\..\azeroth\burningsteppes\passivedoodads\orcsleepmats\orcsleepmat02.obj;-1023.6343383789062;-1074.0562744140625;291.15863037109375;0.8016377687454224;-0.0030185943469405174;0.0008324566297233105;0.597801923751831;1.000000238418579;Set_$DefaultGlobal;189197
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orccrate06.obj;-1023.1350708007812;-1075.8658447265625;291.1195068359375;0.06129080429673195;-2.316406977342922e-7;-1.653729597705933e-8;-0.9981199502944946;0.7023458480834961;Set_$DefaultGlobal;199097
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orccrate06.obj;-1023.640869140625;-1071.2823486328125;291.1195068359375;0.056935157626867294;-2.3156633233156754e-7;-1.754784406671206e-8;-0.9983778595924377;0.7023457884788513;Set_$DefaultGlobal;199097
..\..\..\generic\orc\passivedoodads\mugs\orcmug01.obj;-1023.4139404296875;-1070.9005126953125;292.0707092285156;0.9877123832702637;5.648573164762638e-9;2.321615681921685e-7;0.15628258883953094;0.6535947918891907;Set_$DefaultGlobal;199207
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.71826171875;-1040.9150390625;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.716064453125;-1047.7525634765625;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1041.1728515625;290.7536926269531;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1041.1728515625;292.4361877441406;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.71826171875;-1029.33984375;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.716064453125;-1036.1773681640625;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1029.5977783203125;290.7536926269531;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1029.5977783203125;292.4361877441406;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.71826171875;-1007.1790161132812;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.716064453125;-1014.0164184570312;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1007.4368286132812;290.7536926269531;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1007.4368286132812;292.4361877441406;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.71826171875;-995.0424194335938;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.716064453125;-1001.8797607421875;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-995.3002319335938;290.7536926269531;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-995.3002319335938;292.4361877441406;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.71826171875;-982.4740600585938;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.716064453125;-989.3114013671875;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-982.7318725585938;290.7536926269531;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-982.7318725585938;292.4361877441406;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.71826171875;-1083.9039306640625;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.7159423828125;-1090.7412109375;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1084.1617431640625;290.7536926269531;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1084.1617431640625;292.4361877441406;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.7181396484375;-1095.3812255859375;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.7159423828125;-1102.2186279296875;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1095.6390380859375;290.7536926269531;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1095.6390380859375;292.4361877441406;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\azeroth\burningsteppes\passivedoodads\orcsleepmats\orcsleepmat01.obj;-1006.6578979492188;-1003.9331665039062;291.1837463378906;0.017935771495103836;0.0000010528187885938678;-0.0014881850220263004;-0.9998380541801453;1.8299994468688965;Set_$DefaultGlobal;189196
..\..\..\azeroth\burningsteppes\passivedoodads\orcsleepmats\orcsleepmat01.obj;-1005.4522705078125;-1078.0211181640625;291.1837463378906;0.017935771495103836;0.0000010528187885938678;-0.0014881850220263004;-0.9998380541801453;1.8299994468688965;Set_$DefaultGlobal;189196
..\..\..\generic\orc\passivedoodads\rugs\centaurrug01.obj;-1020.4073486328125;-1080.809326171875;291.1896667480469;0.9999480843544006;-0.0006688538705930114;0.0005161043955013156;-0.010155693627893925;1.0000001192092896;Set_$DefaultGlobal;199239
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_type02.obj;-858.5726318359375;-1045.138427734375;304.5003967285156;1;-1.8467685876637913e-13;2.066320661242571e-7;2.940548995411518e-7;3.9326846599578857;Set_$DefaultGlobal;192872
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_green.obj;-897.1994018554688;-1001.4000854492188;290.87652587890625;0.6755900979042053;-1.459073644127784e-7;-1.3369948703711998e-7;-0.7372774481773376;2.320866346359253;Set_$DefaultGlobal;191450
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_green.obj;-897.1994018554688;-981.6130981445312;290.87652587890625;0.7071068286895752;-1.1520260301267626e-7;-1.1520260301267626e-7;-0.7071067690849304;2.3208658695220947;Set_$DefaultGlobal;191450
..\..\..\expansion01\doodads\auchindoun\passivedoodads\bridge_fx\auchindoun_bridge_spirits_simple.obj;-860.6445922851562;-728.3531494140625;263.470703125;0.7071067690849304;-0.7071067690849304;0;0;1;Set_$DefaultGlobal;191382
..\..\..\expansion01\doodads\auchindoun\passivedoodads\bridge_fx\auchindoun_bridge_spirits_simple.obj;-879.8378295898438;-728.3531494140625;263.1304016113281;0.4999999701976776;-0.5;-0.5;0.5;1;Set_$DefaultGlobal;191382
..\..\..\expansion01\doodads\auchindoun\passivedoodads\bridge_fx\auchindoun_bridge_spirits_simple.obj;-879.8378295898438;-728.3531494140625;250.67184448242188;0.09229593724012375;-0.09229596704244614;-0.7010573744773865;0.7010573744773865;1;Set_$DefaultGlobal;191382
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_broken.obj;-991.8023071289062;-807.9378662109375;289.9114685058594;1;-1.0357357942765606e-14;0;0;3.4303581714630127;Set_$DefaultGlobal;191449
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_broken.obj;-960.9210205078125;-769.7339477539062;290.2751770019531;0.7071067690849304;-7.323757723052323e-15;7.323757723052323e-15;-0.7071067690849304;3.4303581714630127;Set_$DefaultGlobal;191449
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_broken.obj;-991.9288330078125;-712.0543212890625;290.25616455078125;0.9238795042037964;-9.568950686889618e-15;3.963589879755775e-15;-0.38268348574638367;3.4303581714630127;Set_$DefaultGlobal;191449
..\..\..\expansion01\doodads\shattrath\passivedoodads\lighting\ancient_d_braizer.obj;-785.0186157226562;-1107.41943359375;273.0575866699219;1;0;0;0;1.2515499591827393;Set_$DefaultGlobal;193363
..\..\..\expansion01\doodads\shattrath\passivedoodads\lighting\ancient_d_braizer.obj;-753.3563842773438;-1107.41943359375;273.2845764160156;1;0;0;0;1.2515499591827393;Set_$DefaultGlobal;193363
..\..\..\expansion01\doodads\shattrath\passivedoodads\lighting\ancient_d_braizer.obj;-888.08544921875;-1176.0101318359375;273.2845764160156;1;0;0;0;1.2515499591827393;Set_$DefaultGlobal;193363
..\..\..\expansion01\doodads\shattrath\passivedoodads\lighting\ancient_d_braizer.obj;-888.08544921875;-1156.1363525390625;273.2845764160156;1;0;0;0;1.2515499591827393;Set_$DefaultGlobal;193363
..\..\..\expansion01\doodads\blacktemple\passivedoodads\blueenergy\blacktemple_waterfall_type1.obj;-827.0347900390625;-1113.7115478515625;264.78155517578125;1;0;0;0;1;Set_$DefaultGlobal;191444
..\..\..\expansion01\doodads\blacktemple\passivedoodads\blueenergy\blacktemple_waterfall_type1.obj;-855.39794921875;-1113.7115478515625;264.78155517578125;1;0;0;0;1;Set_$DefaultGlobal;191444
..\..\..\expansion01\doodads\blacktemple\passivedoodads\blueenergy\blacktemple_waterfall_type1.obj;-851.702392578125;-1217.307373046875;264.78155517578125;1.6292068494294654e-7;0;0;-1;1;Set_$DefaultGlobal;191444
..\..\..\expansion01\doodads\blacktemple\passivedoodads\blueenergy\blacktemple_waterfall_type1.obj;-823.339111328125;-1217.307373046875;264.78155517578125;1.6292068494294654e-7;0;0;-1;1;Set_$DefaultGlobal;191444
..\..\..\expansion01\doodads\blacktemple\passivedoodads\blueenergy\blacktemple_waterfall_type1.obj;-794.9760131835938;-1217.307373046875;264.78155517578125;1.6292068494294654e-7;0;0;-1;1;Set_$DefaultGlobal;191444
..\..\..\expansion01\doodads\blacktemple\passivedoodads\blueenergy\blacktemple_waterfall_type1.obj;-766.6128540039062;-1217.307373046875;264.7815246582031;1.6292068494294654e-7;0;0;-1;1;Set_$DefaultGlobal;191444
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_green.obj;-780.6882934570312;-1213.0494384765625;265.53765869140625;0.9659258127212524;-0.258819043636322;0;0;2.4382853507995605;Set_$DefaultGlobal;191450
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_green.obj;-809.0248413085938;-1213.0494384765625;265.53765869140625;0.9659258127212524;-0.258819043636322;0;0;2.4382853507995605;Set_$DefaultGlobal;191450
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_green.obj;-837.6594848632812;-1213.0494384765625;265.53765869140625;0.9659258127212524;-0.258819043636322;0;0;2.4382853507995605;Set_$DefaultGlobal;191450
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_green.obj;-869.7644653320312;-1118.554931640625;265.4131164550781;0.9659258127212524;0.258819043636322;0;0;2.4382853507995605;Set_$DefaultGlobal;191450
